Sample Number (10 samples per second),t (c)
7880,24.869999
7881,24.869999
7882,24.869999
7883,24.869999
7884,24.869999
7885,24.869999
7886,24.869999
7887,24.869999
7888,24.869999
7889,24.81
7890,24.81
7891,24.81
7892,24.81
7893,24.81
7894,24.81
7895,24.81
7896,24.81
7897,24.81
7898,24.81
7899,24.81
7900,24.81
7901,24.81
7902,24.81
7903,24.81
7904,24.81
7905,24.81
7906,24.81
7907,24.81
7908,24.81
7909,24.81
7910,24.81
7911,24.81
7912,24.81
7913,24.81
7914,24.81
7915,24.81
7916,24.81
7917,24.81
7918,24.81
7919,24.81
7920,24.75
7921,24.81
7922,24.75
7923,24.81
7924,24.75
7925,24.75
7926,24.75
7927,24.75
7928,24.75
7929,24.75
7930,24.75
7931,24.75
7932,24.75
7933,24.75
7934,24.75
7935,24.75
7936,24.75
7937,24.75
7938,24.75
7939,24.75
7940,24.75
7941,24.75
7942,24.75
7943,24.75
7944,24.75
7945,24.75
7946,24.75
7947,24.75
7948,24.75
7949,24.75
7950,24.75
7951,24.75
7952,24.75
7953,24.75
7954,24.75
7955,24.75
7956,24.75
7957,24.68
7958,24.68
7959,24.68
7960,24.68
7961,24.68
7962,24.68
7963,24.68
7964,24.68
7965,24.68
7966,24.68
7967,24.68
7968,24.68
7969,24.68
7970,24.68
7971,24.68
7972,24.68
7973,24.68
7974,24.68
7975,24.68
7976,24.68
7977,24.68
7978,24.68
7979,24.68
7980,24.68
7981,24.68
7982,24.68
7983,24.68
7984,24.68
7985,24.68
7986,24.68
7987,24.68
7988,24.68
7989,24.68
7990,24.68
7991,24.68
7992,24.68
7993,24.68
7994,24.619999
7995,24.619999
7996,24.619999
7997,24.619999
7998,24.619999
7999,24.619999
8000,24.619999
8001,24.619999
8002,24.619999
8003,24.619999
8004,24.619999
8005,24.619999
8006,24.619999
8007,24.619999
8008,24.619999
8009,24.619999
8010,24.619999
8011,24.619999
8012,24.619999
8013,24.619999
8014,24.619999
8015,24.619999
8016,24.619999
8017,24.619999
8018,24.619999
8019,24.619999
8020,24.619999
8021,24.619999
8022,24.619999
8023,24.619999
8024,24.619999
8025,24.619999
8026,24.619999
8027,24.619999
8028,24.56
8029,24.56
8030,24.56
8031,24.619999
8032,24.56
8033,24.56
8034,24.56
8035,24.56
8036,24.56
8037,24.56
8038,24.56
8039,24.56
8040,24.56
8041,24.56
8042,24.56
8043,24.56
8044,24.56
8045,24.56
8046,24.56
8047,24.56
8048,24.56
8049,24.56
8050,24.56
8051,24.56
8052,24.56
8053,24.56
8054,24.56
8055,24.56
8056,24.56
8057,24.56
8058,24.56
8059,24.56
8060,24.56
8061,24.56
8062,24.56
8063,24.56
8064,24.56
8065,24.56
8066,24.56
8067,24.5
8068,24.5
8069,24.5
8070,24.5
8071,24.5
8072,24.5
8073,24.5
8074,24.5
8075,24.5
8076,24.5
8077,24.5
8078,24.5
8079,24.5
8080,24.5
8081,24.5
8082,24.5
8083,24.5
8084,24.5
8085,24.5
8086,24.5
8087,24.5
8088,24.5
8089,24.5
8090,24.5
8091,24.5
8092,24.5
8093,24.5
8094,24.5
8095,24.5
8096,24.5
8097,24.5
8098,24.5
8099,24.5
8100,24.5
8101,24.5
8102,24.5
8103,24.5
8104,24.5
8105,24.5
8106,24.5
8107,24.5
8108,24.5
8109,24.5
8110,24.5
8111,24.5
8112,24.5
8113,24.5
8114,24.56
8115,24.56
8116,24.5
8117,24.56
8118,24.56
8119,24.56
8120,24.56
8121,24.56
8122,24.56
8123,24.56
8124,24.56
8125,24.56
8126,24.56
8127,24.56
8128,24.56
8129,24.56
8130,24.56
8131,24.619999
8132,24.619999
8133,24.619999
8134,24.619999
8135,24.619999
8136,24.619999
8137,24.619999
8138,24.619999
8139,24.619999
8140,24.68
8141,24.68
8142,24.68
8143,24.68
8144,24.68
8145,24.68
8146,24.68
8147,24.68
8148,24.68
8149,24.68
8150,24.68
8151,24.75
8152,24.75
8153,24.75
8154,24.75
8155,24.75
8156,24.75
8157,24.75
8158,24.81
8159,24.81
8160,24.81
8161,24.81
8162,24.81
8163,24.81
8164,24.81
8165,24.81
8166,24.869999
8167,24.869999
8168,24.869999
8169,24.869999
8170,24.869999
8171,24.869999
8172,24.869999
8173,24.93
8174,24.93
8175,24.93
8176,24.93
8177,24.93
8178,24.93
8179,24.93
8180,25.0
8181,25.0
8182,25.0
8183,25.0
8184,25.0
8185,25.0
8186,25.0
8187,25.06
8188,25.06
8189,25.06
8190,25.06
8191,25.06
8192,25.06
8193,25.06
8194,25.119999
8195,25.119999
8196,25.119999
8197,25.119999
8198,25.119999
8199,25.119999
8200,25.119999
8201,25.18
8202,25.18
8203,25.18
8204,25.18
8205,25.18
8206,25.18
8207,25.25
8208,25.25
8209,25.25
8210,25.25
8211,25.25
8212,25.25
8213,25.31
8214,25.31
8215,25.31
8216,25.31
8217,25.31
8218,25.31
8219,25.31
8220,25.369999
8221,25.369999
8222,25.369999
8223,25.369999
8224,25.369999
8225,25.369999
8226,25.369999
8227,25.369999
8228,25.369999
8229,25.369999
8230,25.369999
8231,25.369999
8232,25.369999
8233,25.369999
8234,25.43
8235,25.43
8236,25.43
8237,25.43
8238,25.43
8239,25.43
8240,25.43
8241,25.43
8242,25.43
8243,25.43
8244,25.43
8245,25.43
8246,25.43
8247,25.43
8248,25.43
8249,25.43
8250,25.5
8251,25.5
8252,25.5
8253,25.5
8254,25.5
8255,25.5
8256,25.5
8257,25.5
8258,25.5
8259,25.5
8260,25.5
8261,25.5
8262,25.5
8263,25.5
8264,25.5
8265,25.5
8266,25.5
8267,25.5
8268,25.5
8269,25.5
8270,25.5
8271,25.5
8272,25.5
8273,25.5
8274,25.5
8275,25.5
8276,25.5
8277,25.5
8278,25.5
8279,25.5
8280,25.56
8281,25.5
8282,25.5
8283,25.5
8284,25.5
8285,25.5
8286,25.56
8287,25.5
8288,25.56
8289,25.5
8290,25.56
8291,25.5
8292,25.5
8293,25.56
8294,25.5
8295,25.5
8296,25.5
8297,25.5
8298,25.56
8299,25.5
8300,25.5
8301,25.5
8302,25.5
8303,25.5
8304,25.5
8305,25.5
8306,25.5
8307,25.5
8308,25.5
8309,25.5
8310,25.5
8311,25.5
8312,25.5
8313,25.5
8314,25.5
8315,25.5
8316,25.5
8317,25.5
8318,25.5
8319,25.5
8320,25.5
8321,25.5
8322,25.5
8323,25.5
8324,25.5
8325,25.5
8326,25.5
8327,25.5
8328,25.5
8329,25.5
8330,25.5
8331,25.5
8332,25.5
8333,25.5
8334,25.5
8335,25.5
8336,25.5
8337,25.5
8338,25.5
8339,25.5
8340,25.5
8341,25.5
8342,25.5
8343,25.5
8344,25.5
8345,25.5
8346,25.43
8347,25.5
8348,25.5
8349,25.43
8350,25.5
8351,25.43
8352,25.43
8353,25.43
8354,25.43
8355,25.43
8356,25.43
8357,25.43
8358,25.43
8359,25.43
8360,25.43
8361,25.43
8362,25.43
8363,25.43
8364,25.43
8365,25.43
8366,25.43
8367,25.43
8368,25.43
8369,25.43
8370,25.43
8371,25.43
8372,25.43
8373,25.43
8374,25.43
8375,25.43
8376,25.43
8377,25.43
8378,25.43
8379,25.43
8380,25.43
8381,25.43
8382,25.369999
8383,25.369999
8384,25.369999
8385,25.43
8386,25.369999
8387,25.369999
8388,25.369999
8389,25.369999
8390,25.369999
8391,25.369999
8392,25.369999
8393,25.369999
8394,25.369999
8395,25.369999
8396,25.369999
8397,25.369999
8398,25.369999
8399,25.369999
8400,25.369999
8401,25.369999
8402,25.369999
8403,25.369999
8404,25.369999
8405,25.369999
8406,25.369999
8407,25.31
8408,25.31
8409,25.31
8410,25.31
8411,25.31
8412,25.31
8413,25.31
8414,25.31
8415,25.31
8416,25.31
8417,25.31
8418,25.31
8419,25.31
8420,25.31
8421,25.31
8422,25.31
8423,25.31
8424,25.31
8425,25.31
8426,25.31
8427,25.31
8428,25.31
8429,25.31
8430,25.31
8431,25.31
8432,25.31
8433,25.31
8434,25.25
8435,25.25
8436,25.31
8437,25.25
8438,25.25
8439,25.31
8440,25.25
8441,25.25
8442,25.25
8443,25.25
8444,25.25
8445,25.25
8446,25.25
8447,25.25
8448,25.25
8449,25.25
8450,25.25
8451,25.25
8452,25.25
8453,25.25
8454,25.25
8455,25.25
8456,25.25
8457,25.25
8458,25.25
8459,25.25
8460,25.25
8461,25.18
8462,25.18
8463,25.18
8464,25.18
8465,25.25
8466,25.18
8467,25.18
8468,25.18
8469,25.18
8470,25.18
8471,25.18
8472,25.18
8473,25.18
8474,25.18
8475,25.18
8476,25.18
8477,25.18
8478,25.18
8479,25.18
8480,25.18
8481,25.18
8482,25.18
8483,25.18
8484,25.18
8485,25.18
8486,25.18
8487,25.18
8488,25.18
8489,25.119999
8490,25.119999
8491,25.18
8492,25.119999
8493,25.119999
8494,25.119999
8495,25.119999
8496,25.119999
8497,25.119999
8498,25.119999
8499,25.119999
8500,25.119999
8501,25.119999
8502,25.119999
8503,25.119999
8504,25.119999
8505,25.119999
8506,25.119999
8507,25.119999
8508,25.119999
8509,25.119999
8510,25.119999
8511,25.119999
8512,25.119999
8513,25.119999
8514,25.119999
8515,25.119999
8516,25.06
8517,25.06
8518,25.06
8519,25.06
8520,25.06
8521,25.06
8522,25.06
8523,25.06
8524,25.06
8525,25.06
8526,25.06
8527,25.06
8528,25.06
8529,25.06
8530,25.06
8531,25.06
8532,25.06
8533,25.06
8534,25.06
8535,25.06
8536,25.06
8537,25.06
8538,25.06
8539,25.06
8540,25.06
8541,25.06
8542,25.06
8543,25.0
8544,25.0
8545,25.06
8546,25.0
8547,25.0
8548,25.0
8549,25.0
8550,25.0
8551,25.0
8552,25.0
8553,25.0
8554,25.0
8555,25.0
8556,25.0
8557,25.0
8558,25.0
8559,25.0
8560,25.0
8561,25.0
8562,25.0
8563,25.0
8564,25.0
8565,25.0
8566,25.0
8567,25.0
8568,25.0
8569,25.0
8570,25.0
8571,25.0
8572,25.0
8573,25.0
8574,24.93
8575,24.93
8576,24.93
8577,24.93
8578,24.93
8579,24.93
8580,24.93
8581,24.93
8582,24.93
8583,24.93
8584,24.93
8585,24.93
8586,24.93
8587,24.93
8588,24.93
8589,24.93
8590,24.93
8591,24.93
8592,24.93
8593,24.93
8594,24.93
8595,24.93
8596,24.93
8597,24.93
8598,24.93
8599,24.93
8600,24.93
8601,24.869999
8602,24.93
8603,24.93
8604,24.869999
8605,24.93
8606,24.869999
8607,24.869999
8608,24.869999
8609,24.869999
8610,24.869999
8611,24.869999
8612,24.869999
8613,24.869999
8614,24.869999
8615,24.869999
8616,24.869999
8617,24.869999
8618,24.869999
8619,24.869999
8620,24.869999
8621,24.869999
8622,24.869999
8623,24.869999
8624,24.869999
8625,24.869999
8626,24.869999
8627,24.869999
8628,24.869999
8629,24.869999
8630,24.869999
8631,24.81
8632,24.869999
8633,24.869999
8634,24.869999
8635,24.869999
8636,24.869999
8637,24.81
8638,24.81
8639,24.81
8640,24.81
8641,24.81
8642,24.81
8643,24.81
8644,24.81
8645,24.81
8646,24.81
8647,24.81
8648,24.81
8649,24.81
8650,24.81
8651,24.81
8652,24.81
8653,24.81
8654,24.81
8655,24.81
8656,24.81
8657,24.81
8658,24.81
8659,24.81
8660,24.81
8661,24.81
8662,24.81
8663,24.81
8664,24.81
8665,24.81
8666,24.81
8667,24.75
8668,24.75
8669,24.75
8670,24.75
8671,24.75
8672,24.75
8673,24.75
8674,24.75
8675,24.75
8676,24.75
8677,24.75
8678,24.75
8679,24.75
8680,24.75
8681,24.75
8682,24.75
8683,24.75
8684,24.75
8685,24.75
8686,24.75
8687,24.75
8688,24.75
8689,24.75
8690,24.75
8691,24.75
8692,24.75
8693,24.75
8694,24.75
8695,24.75
8696,24.75
8697,24.75
8698,24.75
8699,24.75
8700,24.75
8701,24.68
8702,24.75
8703,24.75
8704,24.68
8705,24.68
8706,24.68
8707,24.68
8708,24.68
8709,24.68
8710,24.68
8711,24.68
8712,24.68
8713,24.68
8714,24.68
8715,24.68
8716,24.68
8717,24.68
8718,24.68
8719,24.68
8720,24.68
8721,24.68
8722,24.68
8723,24.68
8724,24.68
8725,24.68
8726,24.68
8727,24.68
8728,24.68
8729,24.68
8730,24.68
8731,24.68
8732,24.68
8733,24.68
8734,24.68
8735,24.68
8736,24.619999
8737,24.68
8738,24.619999
8739,24.68
8740,24.619999
8741,24.619999
8742,24.619999
8743,24.619999
8744,24.619999
8745,24.619999
8746,24.619999
8747,24.619999
8748,24.619999
8749,24.619999
8750,24.619999
8751,24.619999
8752,24.619999
8753,24.619999
8754,24.619999
8755,24.619999
8756,24.619999
8757,24.619999
8758,24.619999
8759,24.619999
8760,24.619999
8761,24.619999
8762,24.619999
8763,24.619999
8764,24.619999
8765,24.619999
8766,24.619999
8767,24.619999
8768,24.619999
8769,24.619999
8770,24.619999
8771,24.619999
8772,24.619999
8773,24.619999
8774,24.56
8775,24.56
8776,24.56
8777,24.56
8778,24.56
8779,24.56
8780,24.56
8781,24.56
8782,24.56
8783,24.56
8784,24.56
8785,24.56
8786,24.56
8787,24.56
8788,24.56
8789,24.56
8790,24.56
8791,24.56
8792,24.56
8793,24.56
8794,24.56
8795,24.56
8796,24.56
8797,24.56
8798,24.56
8799,24.56
8800,24.56
8801,24.56
8802,24.56
8803,24.56
8804,24.56
8805,24.56
8806,24.56
8807,24.56
8808,24.56
8809,24.56
8810,24.56
8811,24.56
8812,24.56
8813,24.5
8814,24.56
8815,24.5
8816,24.5
8817,24.5
8818,24.5
8819,24.5
8820,24.5
8821,24.5
8822,24.5
8823,24.5
8824,24.5
8825,24.5
8826,24.5
8827,24.5
8828,24.5
8829,24.5
8830,24.5
8831,24.5
8832,24.5
8833,24.5
8834,24.5
8835,24.5
8836,24.5
8837,24.5
8838,24.5
8839,24.5
8840,24.5
8841,24.5
8842,24.5
8843,24.5
8844,24.5
8845,24.5
8846,24.5
8847,24.5
8848,24.5
8849,24.5
8850,24.5
8851,24.5
8852,24.5
8853,24.5
8854,24.5
8855,24.5
8856,24.5
8857,24.5
8858,24.5
8859,24.56
8860,24.5
8861,24.5
8862,24.5
8863,24.56
8864,24.56
8865,24.56
8866,24.56
8867,24.56
8868,24.56
8869,24.56
8870,24.56
8871,24.56
8872,24.56
8873,24.56
8874,24.56
8875,24.56
8876,24.56
8877,24.56
8878,24.619999
8879,24.619999
8880,24.619999
8881,24.619999
8882,24.619999
8883,24.619999
8884,24.619999
8885,24.619999
8886,24.619999
8887,24.619999
8888,24.68
8889,24.68
8890,24.68
8891,24.68
8892,24.68
8893,24.68
8894,24.68
8895,24.68
8896,24.68
8897,24.75
8898,24.75
8899,24.75
8900,24.75
8901,24.75
8902,24.75
8903,24.75
8904,24.75
8905,24.81
8906,24.81
8907,24.81
8908,24.81
8909,24.81
8910,24.81
8911,24.81
8912,24.81
8913,24.81
8914,24.869999
8915,24.869999
8916,24.869999
8917,24.869999
8918,24.869999
8919,24.869999
8920,24.93
8921,24.93
8922,24.93
8923,24.93
8924,24.93
8925,24.93
8926,24.93
8927,25.0
8928,25.0
8929,25.0
8930,25.0
8931,25.0
8932,25.0
8933,25.0
8934,25.0
8935,25.06
8936,25.06
8937,25.06
8938,25.06
8939,25.06
8940,25.119999
8941,25.119999
8942,25.119999
8943,25.119999
8944,25.119999
8945,25.119999
8946,25.119999
8947,25.119999
8948,25.18
8949,25.18
8950,25.18
8951,25.18
8952,25.18
8953,25.25
8954,25.25
8955,25.25
8956,25.25
8957,25.25
8958,25.25
8959,25.25
8960,25.25
8961,25.25
8962,25.25
8963,25.31
8964,25.31
8965,25.31
8966,25.31
8967,25.31
8968,25.31
8969,25.31
8970,25.31
8971,25.31
8972,25.369999
8973,25.369999
8974,25.369999
8975,25.369999
8976,25.369999
8977,25.369999
8978,25.369999
8979,25.369999
8980,25.369999
8981,25.369999
8982,25.369999
8983,25.369999
8984,25.43
8985,25.43
8986,25.43
8987,25.43
8988,25.43
8989,25.43
8990,25.43
8991,25.43
8992,25.43
8993,25.43
8994,25.43
8995,25.43
8996,25.43
8997,25.5
8998,25.43
8999,25.5
9000,25.5
9001,25.5
9002,25.5
9003,25.5
9004,25.5
9005,25.5
9006,25.5
9007,25.5
9008,25.5
9009,25.5
9010,25.5
9011,25.5
9012,25.5
9013,25.5
9014,25.5
9015,25.5
9016,25.5
9017,25.5
9018,25.5
9019,25.5
9020,25.5
9021,25.56
9022,25.56
9023,25.56
9024,25.56
9025,25.56
9026,25.56
9027,25.5
9028,25.56
9029,25.56
9030,25.56
9031,25.56
9032,25.56
9033,25.56
9034,25.56
9035,25.56
9036,25.56
9037,25.56
9038,25.56
9039,25.56
9040,25.56
9041,25.56
9042,25.56
9043,25.56
9044,25.56
9045,25.56
9046,25.56
9047,25.56
9048,25.56
9049,25.56
9050,25.56
9051,25.56
9052,25.56
9053,25.56
9054,25.56
9055,25.56
9056,25.5
9057,25.56
9058,25.56
9059,25.56
9060,25.5
9061,25.56
9062,25.56
9063,25.56
9064,25.5
9065,25.5
9066,25.5
9067,25.5
9068,25.5
9069,25.56
9070,25.5
9071,25.5
9072,25.5
9073,25.5
9074,25.5
9075,25.5
9076,25.5
9077,25.5
9078,25.5
9079,25.5
9080,25.5
9081,25.5
9082,25.5
9083,25.5
9084,25.5
9085,25.5
9086,25.5
9087,25.5
9088,25.5
9089,25.5
9090,25.5
9091,25.5
9092,25.5
9093,25.5
9094,25.5
9095,25.5
9096,25.5
9097,25.5
9098,25.5
9099,25.5
9100,25.5
9101,25.5
9102,25.5
9103,25.5
9104,25.43
9105,25.43
9106,25.43
9107,25.43
9108,25.43
9109,25.43
9110,25.43
9111,25.43
9112,25.43
9113,25.43
9114,25.43
9115,25.43
9116,25.43
9117,25.43
9118,25.43
9119,25.43
9120,25.43
9121,25.43
9122,25.43
9123,25.43
9124,25.43
9125,25.43
9126,25.43
9127,25.43
9128,25.43
9129,25.43
9130,25.43
9131,25.43
9132,25.43
9133,25.43
9134,25.43
9135,25.43
9136,25.369999
9137,25.369999
9138,25.369999
9139,25.369999
9140,25.369999
9141,25.369999
9142,25.369999
9143,25.369999
9144,25.369999
9145,25.369999
9146,25.369999
9147,25.369999
9148,25.369999
9149,25.369999
9150,25.369999
9151,25.369999
9152,25.369999
9153,25.369999
9154,25.369999
9155,25.369999
9156,25.369999
9157,25.369999
9158,25.369999
9159,25.369999
9160,25.369999
9161,25.31
9162,25.31
9163,25.31
9164,25.31
9165,25.31
9166,25.31
9167,25.31
9168,25.31
9169,25.31
9170,25.31
9171,25.31
9172,25.31
9173,25.31
9174,25.31
9175,25.31
9176,25.31
9177,25.31
9178,25.31
9179,25.31
9180,25.31
9181,25.31
9182,25.31
9183,25.31
9184,25.31
9185,25.31
9186,25.31
9187,25.25
9188,25.31
9189,25.25
9190,25.31
9191,25.25
9192,25.25
9193,25.25
9194,25.25
9195,25.25
9196,25.25
9197,25.25
9198,25.25
9199,25.25
9200,25.25
9201,25.25
9202,25.25
9203,25.25
9204,25.25
9205,25.25
9206,25.25
9207,25.25
9208,25.25
9209,25.25
9210,25.25
9211,25.25
9212,25.25
9213,25.25
9214,25.25
9215,25.18
9216,25.25
9217,25.18
9218,25.18
9219,25.18
9220,25.18
9221,25.18
9222,25.18
9223,25.18
9224,25.18
9225,25.18
9226,25.18
9227,25.18
9228,25.18
9229,25.18
9230,25.18
9231,25.18
9232,25.18
9233,25.18
9234,25.18
9235,25.18
9236,25.18
9237,25.18
9238,25.18
9239,25.18
9240,25.18
9241,25.18
9242,25.119999
9243,25.18
9244,25.119999
9245,25.119999
9246,25.119999
9247,25.119999
9248,25.119999
9249,25.119999
9250,25.119999
9251,25.119999
9252,25.119999
9253,25.119999
9254,25.119999
9255,25.119999
9256,25.119999
9257,25.119999
9258,25.119999
9259,25.119999
9260,25.119999
9261,25.119999
9262,25.119999
9263,25.119999
9264,25.119999
9265,25.119999
9266,25.119999
9267,25.119999
9268,25.119999
9269,25.119999
9270,25.119999
9271,25.06
9272,25.06
9273,25.06
9274,25.06
9275,25.06
9276,25.06
9277,25.06
9278,25.06
9279,25.06
9280,25.06
9281,25.06
9282,25.06
9283,25.06
9284,25.06
9285,25.06
9286,25.06
9287,25.06
9288,25.06
9289,25.06
9290,25.06
9291,25.06
9292,25.06
9293,25.06
9294,25.06
9295,25.06
9296,25.06
9297,25.0
9298,25.0
9299,25.0
9300,25.0
9301,25.0
9302,25.0
9303,25.0
9304,25.0
9305,25.0
9306,25.0
9307,25.0
9308,25.0
9309,25.0
9310,25.0
9311,25.0
9312,25.0
9313,25.0
9314,25.0
9315,25.0
9316,25.0
9317,25.0
9318,25.0
9319,25.0
9320,25.0
9321,25.0
9322,25.0
9323,25.0
9324,25.0
9325,24.93
9326,25.0
9327,24.93
9328,24.93
9329,24.93
9330,24.93
9331,24.93
9332,24.93
9333,24.93
9334,24.93
9335,24.93
9336,24.93
9337,24.93
9338,24.93
9339,24.93
9340,24.93
9341,24.93
9342,24.93
9343,24.93
9344,24.93
9345,24.93
9346,24.93
9347,24.93
9348,24.93
9349,24.93
9350,24.93
9351,24.93
9352,24.93
9353,24.93
9354,24.93
9355,24.869999
9356,24.869999
9357,24.93
9358,24.869999
9359,24.93
9360,24.869999
9361,24.869999
9362,24.869999
9363,24.869999
9364,24.869999
9365,24.869999
9366,24.869999
9367,24.869999
9368,24.869999
9369,24.869999
9370,24.869999
9371,24.869999
9372,24.869999
9373,24.869999
9374,24.869999
9375,24.869999
9376,24.869999
9377,24.869999
9378,24.869999
9379,24.869999
9380,24.869999
9381,24.869999
9382,24.869999
9383,24.869999
9384,24.869999
9385,24.869999
9386,24.869999
9387,24.81
9388,24.81
9389,24.81
9390,24.81
9391,24.81
9392,24.81
9393,24.81
9394,24.81
9395,24.81
9396,24.81
9397,24.81
9398,24.81
9399,24.81
9400,24.81
9401,24.81
9402,24.81
9403,24.81
9404,24.81
9405,24.81
9406,24.81
9407,24.81
9408,24.81
9409,24.81
9410,24.81
9411,24.81
9412,24.81
9413,24.81
9414,24.81
9415,24.81
9416,24.81
9417,24.81
9418,24.81
9419,24.81
9420,24.75
9421,24.75
9422,24.75
9423,24.75
9424,24.75
9425,24.75
9426,24.75
9427,24.75
9428,24.75
9429,24.75
9430,24.75
9431,24.75
9432,24.75
9433,24.75
9434,24.75
9435,24.75
9436,24.75
9437,24.75
9438,24.75
9439,24.75
9440,24.75
9441,24.75
9442,24.75
9443,24.75
9444,24.75
9445,24.75
9446,24.75
9447,24.75
9448,24.75
9449,24.75
9450,24.75
9451,24.75
9452,24.68
9453,24.75
9454,24.75
9455,24.75
9456,24.68
9457,24.68
9458,24.68
9459,24.68
9460,24.68
9461,24.68
9462,24.68
9463,24.68
9464,24.68
9465,24.68
9466,24.68
9467,24.68
9468,24.68
9469,24.68
9470,24.68
9471,24.68
9472,24.68
9473,24.68
9474,24.68
9475,24.68
9476,24.68
9477,24.68
9478,24.68
9479,24.68
9480,24.68
9481,24.68
9482,24.68
9483,24.68
9484,24.68
9485,24.68
9486,24.68
9487,24.68
9488,24.68
9489,24.619999
9490,24.619999
9491,24.68
9492,24.619999
9493,24.619999
9494,24.619999
9495,24.619999
9496,24.619999
9497,24.619999
9498,24.619999
9499,24.619999
9500,24.619999
9501,24.619999
9502,24.619999
9503,24.619999
9504,24.619999
9505,24.619999
9506,24.619999
9507,24.619999
9508,24.619999
9509,24.619999
9510,24.619999
9511,24.619999
9512,24.619999
9513,24.619999
9514,24.619999
9515,24.619999
9516,24.619999
9517,24.619999
9518,24.619999
9519,24.619999
9520,24.619999
9521,24.619999
9522,24.619999
9523,24.619999
9524,24.619999
9525,24.619999
9526,24.56
9527,24.56
9528,24.56
9529,24.619999
9530,24.56
9531,24.56
9532,24.56
9533,24.56
9534,24.56
9535,24.56
9536,24.56
9537,24.56
9538,24.56
9539,24.56
9540,24.56
9541,24.56
9542,24.56
9543,24.56
9544,24.56
9545,24.56
9546,24.56
9547,24.56
9548,24.56
9549,24.56
9550,24.56
9551,24.56
9552,24.56
9553,24.56
9554,24.56
9555,24.56
9556,24.56
9557,24.56
9558,24.56
9559,24.56
9560,24.56
9561,24.56
9562,24.56
9563,24.56
9564,24.56
9565,24.5
9566,24.5
9567,24.5
9568,24.5
9569,24.5
9570,24.5
9571,24.5
9572,24.5
9573,24.5
9574,24.5
9575,24.5
9576,24.5
9577,24.5
9578,24.5
9579,24.5
9580,24.5
9581,24.5
9582,24.5
9583,24.5
9584,24.5
9585,24.5
9586,24.5
9587,24.5
9588,24.5
9589,24.5
9590,24.5
9591,24.5
9592,24.5
9593,24.5
9594,24.5
9595,24.5
9596,24.5
9597,24.5
9598,24.5
9599,24.5
9600,24.5
9601,24.5
9602,24.5
9603,24.5
9604,24.5
9605,24.5
9606,24.5
9607,24.5
9608,24.5
9609,24.5
9610,24.5
9611,24.5
9612,24.5
9613,24.5
9614,24.56
9615,24.56
9616,24.56
9617,24.56
9618,24.56
9619,24.56
9620,24.56
9621,24.56
9622,24.56
9623,24.56
9624,24.56
9625,24.56
9626,24.56
9627,24.619999
9628,24.56
9629,24.619999
9630,24.619999
9631,24.619999
9632,24.619999
9633,24.619999
9634,24.619999
9635,24.619999
9636,24.619999
9637,24.619999
9638,24.619999
9639,24.619999
9640,24.68
9641,24.68
9642,24.68
9643,24.68
9644,24.68
9645,24.68
9646,24.68
9647,24.68
9648,24.75
9649,24.68
9650,24.75
9651,24.75
9652,24.75
9653,24.75
9654,24.75
9655,24.75
9656,24.75
9657,24.81
9658,24.81
9659,24.81
9660,24.81
9661,24.81
9662,24.81
9663,24.81
9664,24.81
9665,24.869999
9666,24.869999
9667,24.869999
9668,24.869999
9669,24.869999
9670,24.869999
9671,24.869999
9672,24.869999
9673,24.93
9674,24.93
9675,24.93
9676,24.93
9677,24.93
9678,24.93
9679,24.93
9680,25.0
9681,25.0
9682,25.0
9683,25.0
9684,25.0
9685,25.0
9686,25.06
9687,25.06
9688,25.06
9689,25.06
9690,25.06
9691,25.06
9692,25.06
9693,25.119999
9694,25.119999
9695,25.119999
9696,25.119999
9697,25.119999
9698,25.119999
9699,25.119999
9700,25.18
9701,25.18
9702,25.18
9703,25.18
9704,25.18
9705,25.18
9706,25.18
9707,25.18
9708,25.25
9709,25.25
9710,25.25
9711,25.25
9712,25.25
9713,25.25
9714,25.25
9715,25.31
9716,25.31
9717,25.31
9718,25.31
9719,25.31
9720,25.31
9721,25.31
9722,25.31
9723,25.31
9724,25.369999
9725,25.369999
9726,25.369999
9727,25.369999
9728,25.369999
9729,25.369999
9730,25.369999
9731,25.369999
9732,25.369999
9733,25.369999
9734,25.369999
9735,25.43
9736,25.43
9737,25.43
9738,25.43
9739,25.43
9740,25.43
9741,25.43
9742,25.43
9743,25.43
9744,25.43
9745,25.43
9746,25.43
9747,25.43
9748,25.43
9749,25.43
9750,25.43
9751,25.5
9752,25.43
9753,25.5
9754,25.5
9755,25.5
9756,25.5
9757,25.5
9758,25.5
9759,25.5
9760,25.5
9761,25.5
9762,25.5
9763,25.5
9764,25.5
9765,25.5
9766,25.5
9767,25.5
9768,25.5
9769,25.5
9770,25.5
9771,25.5
9772,25.5
9773,25.5
9774,25.5
9775,25.5
9776,25.5
9777,25.5
9778,25.5
9779,25.5
9780,25.5
9781,25.5
9782,25.56
9783,25.5
9784,25.56
9785,25.5
9786,25.5
9787,25.5
9788,25.5
9789,25.5
9790,25.5
9791,25.56
9792,25.5
9793,25.5
9794,25.56
9795,25.56
9796,25.56
9797,25.56
9798,25.5
9799,25.5
9800,25.5
9801,25.5
9802,25.5
9803,25.5
9804,25.5
9805,25.56
9806,25.5
9807,25.5
9808,25.5
9809,25.56
9810,25.5
9811,25.5
9812,25.56
9813,25.5
9814,25.5
9815,25.5
9816,25.5
9817,25.5
9818,25.5
9819,25.5
9820,25.5
